 , degree, betweeness, closeness, random
510.13083, 0.00000, 0.01319, 0.00000, 0.02962
510.34356, 0.00000, 0.01322, 0.00000, 0.02974
510.55629, 0.00000, 0.01325, 0.00000, 0.02975
510.76902, 0.00000, 0.01327, 0.00000, 0.02986
510.98175, 0.00000, 0.01330, 0.00000, 0.03054
511.19449, 0.00000, 0.01333, 0.00000, 0.03040
511.40722, 0.00000, 0.01336, 0.00000, 0.02957
511.61995, 0.00000, 0.01339, 0.00000, 0.02968
511.83268, 0.00000, 0.01342, 0.00000, 0.02968
512.04541, 0.00000, 0.01345, 0.00000, 0.02980
512.25814, 0.00000, 0.01348, 0.00000, 0.02968
512.47088, 0.00000, 0.01351, 0.00000, 0.02968
512.68361, 0.00000, 0.01354, 0.00000, 0.02980
512.89634, 0.00000, 0.01357, 0.00000, 0.02965
513.10907, 0.00000, 0.01361, 0.00000, 0.02977
513.32180, 0.00000, 0.01364, 0.00000, 0.02989
513.53453, 0.00000, 0.01367, 0.00000, 0.02978
513.74727, 0.00000, 0.01370, 0.00000, 0.02893
513.96000, 0.00000, 0.01373, 0.00000, 0.02905
514.17273, 0.00000, 0.01376, 0.00000, 0.02876
514.38546, 0.00000, 0.01379, 0.00000, 0.02876
514.59819, 0.00000, 0.01382, 0.00000, 0.02752
514.81093, 0.00000, 0.01386, 0.00000, 0.02667
515.02366, 0.00000, 0.01389, 0.00000, 0.02678
515.23639, 0.00000, 0.01392, 0.00000, 0.02688
515.44912, 0.00000, 0.01395, 0.00000, 0.02699
515.66185, 0.00000, 0.01399, 0.00000, 0.02700
515.87458, 0.00000, 0.01402, 0.00000, 0.02711
516.08732, 0.00000, 0.01405, 0.00000, 0.02586
516.30005, 0.00000, 0.01408, 0.00000, 0.02597
516.51278, 0.00000, 0.01412, 0.00000, 0.02597
516.72551, 0.00000, 0.01415, 0.00000, 0.02608
516.93824, 0.00000, 0.01418, 0.00000, 0.02609
517.15098, 0.00000, 0.01422, 0.00000, 0.02619
517.36371, 0.00000, 0.01425, 0.00000, 0.02609
517.57644, 0.00000, 0.01429, 0.00000, 0.02619
517.78917, 0.00000, 0.01432, 0.00000, 0.02630
518.00190, 0.00000, 0.01435, 0.00000, 0.02630
518.21463, 0.00000, 0.01439, 0.00000, 0.02601
518.42737, 0.00000, 0.01442, 0.00000, 0.02611
518.64010, 0.00000, 0.01446, 0.00000, 0.02622
518.85283, 0.00000, 0.01449, 0.00000, 0.02633
519.06556, 0.00000, 0.01453, 0.00000, 0.02631
519.27829, 0.00000, 0.01456, 0.00000, 0.02642
519.49102, 0.00000, 0.01460, 0.00000, 0.02653
519.70376, 0.00000, 0.01463, 0.00000, 0.02664
519.91649, 0.00000, 0.01467, 0.00000, 0.02575
520.12922, 0.00000, 0.01471, 0.00000, 0.02586
520.34195, 0.00000, 0.01474, 0.00000, 0.02497
520.55468, 0.00000, 0.01478, 0.00000, 0.02496
520.76742, 0.00000, 0.01481, 0.00000, 0.02507
520.98015, 0.00000, 0.01485, 0.00000, 0.02518
521.19288, 0.00000, 0.01489, 0.00000, 0.02528
521.40561, 0.00000, 0.01493, 0.00000, 0.02527
521.61834, 0.00000, 0.01496, 0.00000, 0.02396
521.83107, 0.00000, 0.01500, 0.00000, 0.02396
522.04381, 0.00000, 0.01504, 0.00000, 0.02407
522.25654, 0.00000, 0.01508, 0.00000, 0.02417
522.46927, 0.00000, 0.01511, 0.00000, 0.02418
522.68200, 0.00000, 0.01515, 0.00000, 0.02428
522.89473, 0.00000, 0.01519, 0.00000, 0.02429
523.10747, 0.00000, 0.01523, 0.00000, 0.02428
523.32020, 0.00000, 0.01527, 0.00000, 0.02415
523.53293, 0.00000, 0.01531, 0.00000, 0.02425
523.74566, 0.00000, 0.01535, 0.00000, 0.02426
523.95839, 0.00000, 0.01538, 0.00000, 0.02436
524.17112, 0.00000, 0.01542, 0.00000, 0.02447
524.38386, 0.00000, 0.01546, 0.00000, 0.02355
524.59659, 0.00000, 0.01550, 0.00000, 0.02354
524.80932, 0.00000, 0.01554, 0.00000, 0.02364
525.02205, 0.00000, 0.01558, 0.00000, 0.02375
525.23478, 0.00000, 0.01299, 0.00000, 0.02374
525.44752, 0.00000, 0.01302, 0.00000, 0.02375
525.66025, 0.00000, 0.01305, 0.00000, 0.02365
525.87298, 0.00000, 0.01309, 0.00000, 0.02366
526.08571, 0.00000, 0.01312, 0.00000, 0.02441
526.29844, 0.00000, 0.01316, 0.00000, 0.02441
526.51117, 0.00000, 0.01319, 0.00000, 0.02451
526.72391, 0.00000, 0.01323, 0.00000, 0.02421
526.93664, 0.00000, 0.01326, 0.00000, 0.02421
527.14937, 0.00000, 0.01330, 0.00000, 0.02421
527.36210, 0.00000, 0.01333, 0.00000, 0.02431
527.57483, 0.00000, 0.01337, 0.00000, 0.02442
527.78756, 0.00000, 0.01340, 0.00000, 0.02453
528.00030, 0.00000, 0.01344, 0.00000, 0.02451
528.21303, 0.00000, 0.01348, 0.00000, 0.02462
528.42576, 0.00000, 0.01351, 0.00000, 0.02473
528.63849, 0.00000, 0.01355, 0.00000, 0.02378
528.85122, 0.00000, 0.01359, 0.00000, 0.02389
529.06396, 0.00000, 0.01362, 0.00000, 0.02400
529.27669, 0.00000, 0.01366, 0.00000, 0.02411
529.48942, 0.00000, 0.01370, 0.00000, 0.02421
529.70215, 0.00000, 0.01374, 0.00000, 0.02432
529.91488, 0.00000, 0.01377, 0.00000, 0.02444
530.12761, 0.00000, 0.01381, 0.00000, 0.02404
530.34035, 0.00000, 0.01105, 0.00000, 0.02415
530.55308, 0.00000, 0.01108, 0.00000, 0.02426
530.76581, 0.00000, 0.01111, 0.00000, 0.02437
530.97854, 0.00000, 0.01114, 0.00000, 0.02448
531.19127, 0.00000, 0.01117, 0.00000, 0.02350
531.40401, 0.00000, 0.01120, 0.00000, 0.02361
531.61674, 0.00000, 0.01124, 0.00000, 0.02372
531.82947, 0.00000, 0.01127, 0.00000, 0.02383
532.04220, 0.00000, 0.01130, 0.00000, 0.02394
532.25493, 0.00000, 0.01133, 0.00000, 0.02393
532.46766, 0.00000, 0.01136, 0.00000, 0.02383
532.68040, 0.00000, 0.01140, 0.00000, 0.02394
532.89313, 0.00000, 0.01143, 0.00000, 0.02380
533.10586, 0.00000, 0.01146, 0.00000, 0.02505
533.31859, 0.00000, 0.01149, 0.00000, 0.02517
533.53132, 0.00000, 0.01153, 0.00000, 0.02528
533.74405, 0.00000, 0.01156, 0.00000, 0.02529
533.95679, 0.00000, 0.01159, 0.00000, 0.02530
534.16952, 0.00000, 0.01163, 0.00000, 0.02531
534.38225, 0.00000, 0.01166, 0.00000, 0.02432
534.59498, 0.00000, 0.01170, 0.00000, 0.02433
534.80771, 0.00000, 0.01173, 0.00000, 0.02445
535.02045, 0.00000, 0.01176, 0.00000, 0.02456
535.23318, 0.00000, 0.01180, 0.00000, 0.02468
535.44591, 0.00000, 0.01183, 0.00000, 0.02434
535.65864, 0.00000, 0.01187, 0.00000, 0.02435
535.87137, 0.00000, 0.01190, 0.00000, 0.02437
536.08410, 0.00000, 0.01194, 0.00000, 0.02448
536.29684, 0.00000, 0.01198, 0.00000, 0.02460
536.50957, 0.00000, 0.01201, 0.00000, 0.02461
536.72230, 0.00000, 0.01205, 0.00000, 0.02459
536.93503, 0.00000, 0.01208, 0.00000, 0.02357
537.14776, 0.00000, 0.01212, 0.00000, 0.02369
537.36050, 0.00000, 0.01216, 0.00000, 0.02380
537.57323, 0.00000, 0.01220, 0.00000, 0.02392
537.78596, 0.00000, 0.01223, 0.00000, 0.02392
537.99869, 0.00000, 0.01227, 0.00000, 0.02403
538.21142, 0.00000, 0.01231, 0.00000, 0.02402
538.42415, 0.00000, 0.01235, 0.00000, 0.02414
538.63689, 0.00000, 0.01238, 0.00000, 0.02426
538.84962, 0.00000, 0.01242, 0.00000, 0.02270
539.06235, 0.00000, 0.01246, 0.00000, 0.02281
539.27508, 0.00000, 0.01250, 0.00000, 0.02291
539.48781, 0.00000, 0.01254, 0.00000, 0.02362
539.70054, 0.00000, 0.01258, 0.00000, 0.02373
539.91328, 0.00000, 0.01262, 0.00000, 0.02383
540.12601, 0.00000, 0.01266, 0.00000, 0.02384
540.33874, 0.00000, 0.01270, 0.00000, 0.02395
540.55147, 0.00000, 0.01274, 0.00000, 0.02406
540.76420, 0.00000, 0.01278, 0.00000, 0.02407
540.97694, 0.00000, 0.01282, 0.00000, 0.02418
541.18967, 0.00000, 0.01286, 0.00000, 0.02429
541.40240, 0.00000, 0.01290, 0.00000, 0.02440
541.61513, 0.00000, 0.01294, 0.00000, 0.02452
541.82786, 0.00000, 0.01299, 0.00000, 0.02405
542.04059, 0.00000, 0.01303, 0.00000, 0.02392
542.25333, 0.00000, 0.01307, 0.00000, 0.02297
542.46606, 0.00000, 0.01311, 0.00000, 0.02297
542.67879, 0.00000, 0.00984, 0.00000, 0.02307
542.89152, 0.00000, 0.00987, 0.00000, 0.02318
543.10425, 0.00000, 0.00990, 0.00000, 0.02328
543.31699, 0.00000, 0.00993, 0.00000, 0.02339
543.52972, 0.00000, 0.00997, 0.00000, 0.02336
543.74245, 0.00000, 0.01000, 0.00000, 0.02347
543.95518, 0.00000, 0.01003, 0.00000, 0.02358
544.16791, 0.00000, 0.01007, 0.00000, 0.02358
544.38064, 0.00000, 0.01010, 0.00000, 0.02369
544.59338, 0.00000, 0.01014, 0.00000, 0.02366
544.80611, 0.00000, 0.01017, 0.00000, 0.02366
545.01884, 0.00000, 0.01020, 0.00000, 0.02377
545.23157, 0.00000, 0.01024, 0.00000, 0.02377
545.44430, 0.00000, 0.01027, 0.00000, 0.02388
545.65703, 0.00000, 0.01031, 0.00000, 0.02400
545.86977, 0.00000, 0.01034, 0.00000, 0.02411
546.08250, 0.00000, 0.01038, 0.00000, 0.02422
546.29523, 0.00000, 0.01042, 0.00000, 0.02434
546.50796, 0.00000, 0.01045, 0.00000, 0.02431
546.72069, 0.00000, 0.01049, 0.00000, 0.02442
546.93343, 0.00000, 0.01053, 0.00000, 0.02454
547.14616, 0.00000, 0.01056, 0.00000, 0.02454
547.35889, 0.00000, 0.01060, 0.00000, 0.02454
547.57162, 0.00000, 0.01064, 0.00000, 0.02455
547.78435, 0.00000, 0.01068, 0.00000, 0.02353
547.99708, 0.00000, 0.01071, 0.00000, 0.02364
548.20982, 0.00000, 0.01075, 0.00000, 0.02376
548.42255, 0.00000, 0.01079, 0.00000, 0.02387
548.63528, 0.00000, 0.01083, 0.00000, 0.02399
548.84801, 0.00000, 0.01087, 0.00000, 0.02411
549.06074, 0.00000, 0.01091, 0.00000, 0.02423
549.27348, 0.00000, 0.01095, 0.00000, 0.02435
549.48621, 0.00000, 0.01099, 0.00000, 0.02447
549.69894, 0.00000, 0.01103, 0.00000, 0.02447
549.91167, 0.00000, 0.01107, 0.00000, 0.02459
550.12440, 0.00000, 0.01111, 0.00000, 0.02472
550.33713, 0.00000, 0.01115, 0.00000, 0.02484
550.54987, 0.00000, 0.01119, 0.00000, 0.02497
550.76260, 0.00000, 0.01124, 0.00000, 0.02497
550.97533, 0.00000, 0.01128, 0.00000, 0.02486
551.18806, 0.00000, 0.01132, 0.00000, 0.02499
551.40079, 0.00000, 0.01136, 0.00000, 0.02512
551.61352, 0.00000, 0.01141, 0.00000, 0.02403
551.82626, 0.00000, 0.01145, 0.00000, 0.02403
552.03899, 0.00000, 0.01149, 0.00000, 0.02416
552.25172, 0.00000, 0.01154, 0.00000, 0.02428
552.46445, 0.00000, 0.01158, 0.00000, 0.02441
552.67718, 0.00000, 0.01163, 0.00000, 0.02454
552.88992, 0.00000, 0.01167, 0.00000, 0.02342
553.10265, 0.00000, 0.01172, 0.00000, 0.02343
553.31538, 0.00000, 0.01176, 0.00000, 0.02355
553.52811, 0.00000, 0.01181, 0.00000, 0.02243
553.74084, 0.00000, 0.01186, 0.00000, 0.02255
553.95357, 0.00000, 0.01190, 0.00000, 0.02267
554.16631, 0.00000, 0.01195, 0.00000, 0.02251
554.37904, 0.00000, 0.01200, 0.00000, 0.02251
554.59177, 0.00000, 0.01205, 0.00000, 0.02139
554.80450, 0.00000, 0.01210, 0.00000, 0.02150
555.01723, 0.00000, 0.01215, 0.00000, 0.02162
555.22997, 0.00000, 0.01220, 0.00000, 0.01970
555.44270, 0.00000, 0.01224, 0.00000, 0.01980
555.65543, 0.00000, 0.01230, 0.00000, 0.01981
555.86816, 0.00000, 0.01235, 0.00000, 0.01991
556.08089, 0.00000, 0.01240, 0.00000, 0.02002
556.29362, 0.00000, 0.01245, 0.00000, 0.01888
556.50636, 0.00000, 0.01250, 0.00000, 0.01726
556.71909, 0.00000, 0.01255, 0.00000, 0.01735
556.93182, 0.00000, 0.01261, 0.00000, 0.01745
557.14455, 0.00000, 0.01266, 0.00000, 0.01745
557.35728, 0.00000, 0.01271, 0.00000, 0.01755
557.57001, 0.00000, 0.01277, 0.00000, 0.01639
557.78275, 0.00000, 0.01282, 0.00000, 0.01648
557.99548, 0.00000, 0.01288, 0.00000, 0.01643
558.20821, 0.00000, 0.01293, 0.00000, 0.01644
558.42094, 0.00000, 0.01299, 0.00000, 0.01527
558.63367, 0.00000, 0.01304, 0.00000, 0.01411
558.84641, 0.00000, 0.01310, 0.00000, 0.01419
559.05914, 0.00000, 0.01316, 0.00000, 0.01427
559.27187, 0.00000, 0.01322, 0.00000, 0.01427
559.48460, 0.00000, 0.01327, 0.00000, 0.01428
559.69733, 0.00000, 0.01333, 0.00000, 0.01436
559.91006, 0.00000, 0.01339, 0.00000, 0.01444
560.12280, 0.00000, 0.01345, 0.00000, 0.01452
560.33553, 0.00000, 0.01351, 0.00000, 0.01460
560.54826, 0.00000, 0.01357, 0.00000, 0.01468
560.76099, 0.00000, 0.01364, 0.00000, 0.01469
560.97372, 0.00000, 0.00909, 0.00000, 0.01477
561.18646, 0.00000, 0.00913, 0.00000, 0.01485
561.39919, 0.00000, 0.00917, 0.00000, 0.01494
561.61192, 0.00000, 0.00922, 0.00000, 0.01503
561.82465, 0.00000, 0.00926, 0.00000, 0.01512
562.03738, 0.00000, 0.00930, 0.00000, 0.01520
562.25011, 0.00000, 0.00935, 0.00000, 0.01395
562.46285, 0.00000, 0.00939, 0.00000, 0.01404
562.67558, 0.00000, 0.00943, 0.00000, 0.01412
562.88831, 0.00000, 0.00948, 0.00000, 0.01285
563.10104, 0.00000, 0.00952, 0.00000, 0.01293
563.31377, 0.00000, 0.00957, 0.00000, 0.01301
563.52650, 0.00000, 0.00962, 0.00000, 0.01309
563.73924, 0.00000, 0.00966, 0.00000, 0.01309
563.95197, 0.00000, 0.00971, 0.00000, 0.01310
564.16470, 0.00000, 0.00976, 0.00000, 0.01310
564.37743, 0.00000, 0.00488, 0.00000, 0.01296
564.59016, 0.00000, 0.00490, 0.00000, 0.01296
564.80290, 0.00000, 0.00493, 0.00000, 0.01304
565.01563, 0.00000, 0.00495, 0.00000, 0.01175
565.22836, 0.00000, 0.00498, 0.00000, 0.01182
565.44109, 0.00000, 0.00500, 0.00000, 0.01190
565.65382, 0.00000, 0.00503, 0.00000, 0.01190
565.86655, 0.00000, 0.00505, 0.00000, 0.01191
566.07929, 0.00000, 0.00508, 0.00000, 0.01198
566.29202, 0.00000, 0.00510, 0.00000, 0.01199
566.50475, 0.00000, 0.00513, 0.00000, 0.01206
566.71748, 0.00000, 0.00515, 0.00000, 0.01213
566.93021, 0.00000, 0.00518, 0.00000, 0.01221
567.14295, 0.00000, 0.00521, 0.00000, 0.01229
567.35568, 0.00000, 0.00524, 0.00000, 0.01237
567.56841, 0.00000, 0.00526, 0.00000, 0.01245
567.78114, 0.00000, 0.00529, 0.00000, 0.01108
567.99387, 0.00000, 0.00532, 0.00000, 0.01115
568.20660, 0.00000, 0.00535, 0.00000, 0.01123
568.41934, 0.00000, 0.00538, 0.00000, 0.01130
568.63207, 0.00000, 0.00541, 0.00000, 0.01137
568.84480, 0.00000, 0.00543, 0.00000, 0.01145
569.05753, 0.00000, 0.00546, 0.00000, 0.01153
569.27026, 0.00000, 0.00549, 0.00000, 0.01153
569.48300, 0.00000, 0.00552, 0.00000, 0.01161
569.69573, 0.00000, 0.00556, 0.00000, 0.01162
569.90846, 0.00000, 0.00559, 0.00000, 0.01162
570.12119, 0.00000, 0.00562, 0.00000, 0.01170
570.33392, 0.00000, 0.00565, 0.00000, 0.01178
570.54665, 0.00000, 0.00568, 0.00000, 0.01033
570.75939, 0.00000, 0.00571, 0.00000, 0.01040
570.97212, 0.00000, 0.00575, 0.00000, 0.01048
571.18485, 0.00000, 0.00578, 0.00000, 0.01055
571.39758, 0.00000, 0.00581, 0.00000, 0.00907
571.61031, 0.00000, 0.00585, 0.00000, 0.00913
571.82304, 0.00000, 0.00588, 0.00000, 0.00920
572.03578, 0.00000, 0.00592, 0.00000, 0.00921
572.24851, 0.00000, 0.00595, 0.00000, 0.00927
572.46124, 0.00000, 0.00599, 0.00000, 0.00934
572.67397, 0.00000, 0.00602, 0.00000, 0.00940
572.88670, 0.00000, 0.00606, 0.00000, 0.00787
573.09944, 0.00000, 0.00610, 0.00000, 0.00793
573.31217, 0.00000, 0.00613, 0.00000, 0.00776
573.52490, 0.00000, 0.00617, 0.00000, 0.00782
573.73763, 0.00000, 0.00621, 0.00000, 0.00788
573.95036, 0.00000, 0.00625, 0.00000, 0.00794
574.16309, 0.00000, 0.00629, 0.00000, 0.00799
574.37583, 0.00000, 0.00633, 0.00000, 0.00805
574.58856, 0.00000, 0.00637, 0.00000, 0.00812
574.80129, 0.00000, 0.00641, 0.00000, 0.00818
575.01402, 0.00000, 0.00645, 0.00000, 0.00824
575.22675, 0.00000, 0.00649, 0.00000, 0.00830
575.43949, 0.00000, 0.00654, 0.00000, 0.00837
575.65222, 0.00000, 0.00658, 0.00000, 0.00843
575.86495, 0.00000, 0.00662, 0.00000, 0.00850
576.07768, 0.00000, 0.00667, 0.00000, 0.00857
576.29041, 0.00000, 0.00671, 0.00000, 0.00863
576.50314, 0.00000, 0.00676, 0.00000, 0.00842
576.71588, 0.00000, 0.00680, 0.00000, 0.00849
576.92861, 0.00000, 0.00685, 0.00000, 0.00856
577.14134, 0.00000, 0.00690, 0.00000, 0.00863
577.35407, 0.00000, 0.00694, 0.00000, 0.00870
577.56680, 0.00000, 0.00699, 0.00000, 0.00877
577.77953, 0.00000, 0.00704, 0.00000, 0.00885
577.99227, 0.00000, 0.00709, 0.00000, 0.00892
578.20500, 0.00000, 0.00714, 0.00000, 0.00875
578.41773, 0.00000, 0.00719, 0.00000, 0.00874
578.63046, 0.00000, 0.00725, 0.00000, 0.00881
578.84319, 0.00000, 0.00730, 0.00000, 0.00701
579.05593, 0.00000, 0.00735, 0.00000, 0.00707
579.26866, 0.00000, 0.00000, 0.00000, 0.00713
579.48139, 0.00000, 0.00000, 0.00000, 0.00719
579.69412, 0.00000, 0.00000, 0.00000, 0.00534
579.90685, 0.00000, 0.00000, 0.00000, 0.00539
580.11958, 0.00000, 0.00000, 0.00000, 0.00544
580.33232, 0.00000, 0.00000, 0.00000, 0.00549
580.54505, 0.00000, 0.00000, 0.00000, 0.00547
580.75778, 0.00000, 0.00000, 0.00000, 0.00546
580.97051, 0.00000, 0.00000, 0.00000, 0.00551
581.18324, 0.00000, 0.00000, 0.00000, 0.00556
581.39598, 0.00000, 0.00000, 0.00000, 0.00561
581.60871, 0.00000, 0.00000, 0.00000, 0.00566
581.82144, 0.00000, 0.00000, 0.00000, 0.00572
582.03417, 0.00000, 0.00000, 0.00000, 0.00577
582.24690, 0.00000, 0.00000, 0.00000, 0.00582
582.45963, 0.00000, 0.00000, 0.00000, 0.00588
582.67237, 0.00000, 0.00000, 0.00000, 0.00594
582.88510, 0.00000, 0.00000, 0.00000, 0.00600
583.09783, 0.00000, 0.00000, 0.00000, 0.00598
583.31056, 0.00000, 0.00000, 0.00000, 0.00604
583.52329, 0.00000, 0.00000, 0.00000, 0.00610
583.73602, 0.00000, 0.00000, 0.00000, 0.00616
583.94876, 0.00000, 0.00000, 0.00000, 0.00622
584.16149, 0.00000, 0.00000, 0.00000, 0.00629
584.37422, 0.00000, 0.00000, 0.00000, 0.00635
584.58695, 0.00000, 0.00000, 0.00000, 0.00642
584.79968, 0.00000, 0.00000, 0.00000, 0.00640
585.01242, 0.00000, 0.00000, 0.00000, 0.00637
585.22515, 0.00000, 0.00000, 0.00000, 0.00644
585.43788, 0.00000, 0.00000, 0.00000, 0.00651
585.65061, 0.00000, 0.00000, 0.00000, 0.00648
585.86334, 0.00000, 0.00000, 0.00000, 0.00655
586.07607, 0.00000, 0.00000, 0.00000, 0.00662
586.28881, 0.00000, 0.00000, 0.00000, 0.00670
586.50154, 0.00000, 0.00000, 0.00000, 0.00677
586.71427, 0.00000, 0.00000, 0.00000, 0.00685
586.92700, 0.00000, 0.00000, 0.00000, 0.00693
587.13973, 0.00000, 0.00000, 0.00000, 0.00701
587.35247, 0.00000, 0.00000, 0.00000, 0.00709
587.56520, 0.00000, 0.00000, 0.00000, 0.00705
587.77793, 0.00000, 0.00000, 0.00000, 0.00714
587.99066, 0.00000, 0.00000, 0.00000, 0.00722
588.20339, 0.00000, 0.00000, 0.00000, 0.00718
588.41612, 0.00000, 0.00000, 0.00000, 0.00726
588.62886, 0.00000, 0.00000, 0.00000, 0.00735
588.84159, 0.00000, 0.00000, 0.00000, 0.00745
589.05432, 0.00000, 0.00000, 0.00000, 0.00754
589.26705, 0.00000, 0.00000, 0.00000, 0.00764
589.47978, 0.00000, 0.00000, 0.00000, 0.00774
589.69251, 0.00000, 0.00000, 0.00000, 0.00784
589.90525, 0.00000, 0.00000, 0.00000, 0.00794
590.11798, 0.00000, 0.00000, 0.00000, 0.00805
590.33071, 0.00000, 0.00000, 0.00000, 0.00816
590.54344, 0.00000, 0.00000, 0.00000, 0.00525
590.75617, 0.00000, 0.00000, 0.00000, 0.00532
590.96891, 0.00000, 0.00000, 0.00000, 0.00539
591.18164, 0.00000, 0.00000, 0.00000, 0.00547
591.39437, 0.00000, 0.00000, 0.00000, 0.00555
591.60710, 0.00000, 0.00000, 0.00000, 0.00563
591.81983, 0.00000, 0.00000, 0.00000, 0.00572
592.03256, 0.00000, 0.00000, 0.00000, 0.00564
592.24530, 0.00000, 0.00000, 0.00000, 0.00573
592.45803, 0.00000, 0.00000, 0.00000, 0.00582
592.67076, 0.00000, 0.00000, 0.00000, 0.00591
592.88349, 0.00000, 0.00000, 0.00000, 0.00582
593.09622, 0.00000, 0.00000, 0.00000, 0.00591
593.30896, 0.00000, 0.00000, 0.00000, 0.00600
593.52169, 0.00000, 0.00000, 0.00000, 0.00610
593.73442, 0.00000, 0.00000, 0.00000, 0.00620
593.94715, 0.00000, 0.00000, 0.00000, 0.00631
594.15988, 0.00000, 0.00000, 0.00000, 0.00642
594.37261, 0.00000, 0.00000, 0.00000, 0.00653
594.58535, 0.00000, 0.00000, 0.00000, 0.00665
594.79808, 0.00000, 0.00000, 0.00000, 0.00677
595.01081, 0.00000, 0.00000, 0.00000, 0.00689
595.22354, 0.00000, 0.00000, 0.00000, 0.00702
595.43627, 0.00000, 0.00000, 0.00000, 0.00716
595.64900, 0.00000, 0.00000, 0.00000, 0.00701
595.86174, 0.00000, 0.00000, 0.00000, 0.00682
596.07447, 0.00000, 0.00000, 0.00000, 0.00695
596.28720, 0.00000, 0.00000, 0.00000, 0.00709
596.49993, 0.00000, 0.00000, 0.00000, 0.00724
596.71266, 0.00000, 0.00000, 0.00000, 0.00739
596.92540, 0.00000, 0.00000, 0.00000, 0.00754
597.13813, 0.00000, 0.00000, 0.00000, 0.00771
597.35086, 0.00000, 0.00000, 0.00000, 0.00788
597.56359, 0.00000, 0.00000, 0.00000, 0.00806
597.77632, 0.00000, 0.00000, 0.00000, 0.00825
597.98905, 0.00000, 0.00000, 0.00000, 0.00844
598.20179, 0.00000, 0.00000, 0.00000, 0.00865
598.41452, 0.00000, 0.00000, 0.00000, 0.00886
598.62725, 0.00000, 0.00000, 0.00000, 0.00909
598.83998, 0.00000, 0.00000, 0.00000, 0.00933
599.05271, 0.00000, 0.00000, 0.00000, 0.00958
599.26545, 0.00000, 0.00000, 0.00000, 0.00985
599.47818, 0.00000, 0.00000, 0.00000, 0.01013
599.69091, 0.00000, 0.00000, 0.00000, 0.01043
599.90364, 0.00000, 0.00000, 0.00000, 0.01074
600.11637, 0.00000, 0.00000, 0.00000, 0.00000
600.32910, 0.00000, 0.00000, 0.00000, 0.00000
600.54184, 0.00000, 0.00000, 0.00000, 0.00000
600.75457, 0.00000, 0.00000, 0.00000, 0.00000
600.96730, 0.00000, 0.00000, 0.00000, 0.00000
601.18003, 0.00000, 0.00000, 0.00000, 0.00000
601.39276, 0.00000, 0.00000, 0.00000, 0.00000
601.60549, 0.00000, 0.00000, 0.00000, 0.00000
601.81823, 0.00000, 0.00000, 0.00000, 0.00000
602.03096, 0.00000, 0.00000, 0.00000, 0.00000
602.24369, 0.00000, 0.00000, 0.00000, 0.00000
602.45642, 0.00000, 0.00000, 0.00000, 0.00000
602.66915, 0.00000, 0.00000, 0.00000, 0.00000
602.88189, 0.00000, 0.00000, 0.00000, 0.00000
603.09462, 0.00000, 0.00000, 0.00000, 0.00000
603.30735, 0.00000, 0.00000, 0.00000, 0.00000
603.52008, 0.00000, 0.00000, 0.00000, 0.00000
603.73281, 0.00000, 0.00000, 0.00000, 0.00000
603.94554, 0.00000, 0.00000, 0.00000, 0.00000
604.15828, 0.00000, 0.00000, 0.00000, 0.00000
604.37101, 0.00000, 0.00000, 0.00000, 0.00000
604.58374, 0.00000, 0.00000, 0.00000, 0.00000
604.79647, 0.00000, 0.00000, 0.00000, 0.00000
605.00920, 0.00000, 0.00000, 0.00000, 0.00000
605.22194, 0.00000, 0.00000, 0.00000, 0.00000
605.43467, 0.00000, 0.00000, 0.00000, 0.00000
605.64740, 0.00000, 0.00000, 0.00000, 0.00000
605.86013, 0.00000, 0.00000, 0.00000, 0.00000
606.07286, 0.00000, 0.00000, 0.00000, 0.00000
606.28559, 0.00000, 0.00000, 0.00000, 0.00000
606.49833, 0.00000, 0.00000, 0.00000, 0.00000
606.71106, 0.00000, 0.00000, 0.00000, 0.00000
606.92379, 0.00000, 0.00000, 0.00000, 0.00000
607.13652, 0.00000, 0.00000, 0.00000, 0.00000
607.34925, 0.00000, 0.00000, 0.00000, 0.00000
607.56198, 0.00000, 0.00000, 0.00000, 0.00000
607.77472, 0.00000, 0.00000, 0.00000, 0.00000
